"ID","Name","Date","Maximum.Wind","dLat","dLong","angle","direction"
"AL031968","              CANDY",19680622,60,22,16,53.9726266148964,"Northeast"
"AL041968","            UNNAMED",19680704,25,1.6,3.80000000000001,22.8336541779175,"Northeast"
"AL051968","              DOLLY",19680810,70,17.8,52.5,18.7291059735163,"East"
"AL061968","            UNNAMED",19680826,25,5,6.5,37.5685920288275,"Northeast"
"AL071968","            UNNAMED",19680907,30,1.8,-18,174.2894068625,"West"
"AL081968","               EDNA",19680911,55,5.1,-34.7,171.638867528949,"West"
"AL091968","            UNNAMED",19680914,70,11,38,16.1443387802835,"East"
"AL101968","            UNNAMED",19680917,25,9,-18.3,153.811889302519,"Northwest"
"AL111968","            UNNAMED",19680923,30,5.2,-18.8,164.538782259558,"West"
"AL121968","            FRANCES",19680923,50,11.5,37.5,17.0490309721098,"East"
"AL141968","             GLADYS",19681013,75,32,19.5,58.6429147759901,"Northeast"
"AL151968","            UNNAMED",19681124,25,7.7,5.30000000000001,55.4599090929291,"Northeast"
"AL011969","            UNNAMED",19690529,25,10.3,0.199999999999989,88.8876003837023,"North"
"AL021969","            UNNAMED",19690529,25,2.8,6.80000000000001,22.3801350519595,"East"
"AL031969","            UNNAMED",19690607,25,8.5,0.199999999999989,88.6521127198015,"North"
"AL041969","            UNNAMED",19690612,25,1.5,-3.60000000000002,157.38013505196,"Northwest"
"AL051969","            UNNAMED",19690725,30,6,-7.09999999999997,139.799836113905,"Northwest"
"AL061969","               ANNA",19690725,60,36.3,-5,97.8426307665351,"North"
"AL071969","            BLANCHE",19690811,75,19.9,28.7,34.7366571672294,"Northeast"
"AL091969","            CAMILLE",19690814,150,24.7,25.7,43.8633281224012,"Northeast"
"AL081969","             DEBBIE",19690814,105,47.9,-2.30000000000001,92.7490429028556,"North"
"AL101969","            UNNAMED",19690824,25,0.5,-21,178.636072468397,"West"
"AL111969","            UNNAMED",19690824,25,0.199999999999999,-6.10000000000002,178.122122552715,"West"
"AL121969","                EVE",19690825,50,3.3,11,16.6992442339936,"East"
"AL131969","          FRANCELIA",19690829,100,4.7,-27.7,170.370048722236,"West"
"AL141969","            UNNAMED",19690829,25,1.1,-6.89999999999998,170.942111871382,"West"
"AL151969","            UNNAMED",19690905,30,2,-28,175.914383220025,"West"
"AL161969","              GERDA",19690906,110,28.5,12,67.1663458220825,"Northeast"
"AL171969","              HOLLY",19690914,75,2.9,-18.5,171.090999988058,"West"
"AL181969","            UNNAMED",19690916,25,-0.899999999999999,-9,185.7105931375,"West"
"AL191969","            UNNAMED",19690919,25,4.2,-1.5,109.653824058053,"North"
"AL201969","               INGA",19690920,100,10.1,-14.6,145.325258216928,"Northwest"
"AL211969","            UNNAMED",19690921,65,10.5,15,34.9920201985587,"Northeast"
"AL221969","            UNNAMED",19690924,60,10.5,-6,119.744881296942,"Northwest"
"AL231969","            UNNAMED",19690929,50,7.5,-1,97.5946433685914,"North"
"AL241969","              JENNY",19691001,40,8.5,-9.10000000000002,136.9525090494,"Northwest"
"AL251969","               KARA",19691007,90,25.3,40,32.3133530771466,"Northeast"
"AL261969","             LAURIE",19691017,90,0.699999999999999,-8,174.999355402442,"West"
"AL271969","            UNNAMED",19691028,60,7.5,7.5,45,"Northeast"
"AL281969","            UNNAMED",19691030,65,-2.5,32,355.532840938611,"East"
"AL291969","             MARTHA",19691121,80,-1.8,-1,240.945395900923,"Southwest"
"AL011970","               ALMA",19700517,70,25.5,3.5,82.1847064532331,"North"
"AL021970","              BECKY",19700719,55,18.7,-3.39999999999998,100.304846468766,"North"
"AL031970","            UNNAMED",19700727,25,9,20.5,23.7026459509662,"Northeast"
"AL041970","              CELIA",19700731,110,13.8,-24.5,150.608947867672,"Northwest"
"AL051970","            UNNAMED",19700802,30,3.5,-26,172.333195738186,"West"
"AL061970","            UNNAMED",19700805,25,0,-5,180,"West"
"AL071970","            UNNAMED",19700811,30,3,-43,176.00908690157,"West"
"AL081970","            UNNAMED",19700815,60,17,19.5,41.0817511359326,"Northeast"
"AL091970","            DOROTHY",19700817,60,5.2,-33.4,171.150741529299,"West"
"AL101970","            UNNAMED",19700903,25,1.4,-8.30000000000001,170.425772114908,"West"
"AL111970","            UNNAMED",19700905,25,2.5,-11,167.195733934713,"West"
"AL121970","               ELLA",19700908,110,8.9,-17,152.366619883258,"Northwest"
"AL131970","             FELICE",19700912,60,8.3,-19.7,157.153344737778,"Northwest"
"AL141970","            UNNAMED",19700922,25,9.3,-10,137.077174765163,"Northwest"
"AL151970","            UNNAMED",19700923,30,17.5,-39.5,156.10483858493,"Northwest"
"AL161970","              GRETA",19700926,45,0.600000000000001,-24.1,178.573843664406,"West"
"AL171970","            UNNAMED",19700929,25,15.5,9.5,58.4957332807958,"Northeast"
"AL181970","            UNNAMED",19701012,90,22.5,15.5,55.4374753511182,"Northeast"
"AL191970","            UNNAMED",19701020,65,12,23,27.5528115767178,"Northeast"
"AL011971","             ARLENE",19710704,55,14.1,25.9,28.5639407753644,"Northeast"
"AL021971","            UNNAMED",19710707,25,1.2,-3,158.198590513648,"West"
"AL031971","            UNNAMED",19710710,25,0,-1.5,180,"West"
"AL041971","            UNNAMED",19710803,75,27,20.5,52.7920780782184,"Northeast"
"AL051971","            UNNAMED",19710806,25,4.3,-5.30000000000001,140.946863053974,"Northwest"
"AL061971","               BETH",19710810,75,22.8,22.2,45.76389846093,"Northeast"
"AL071971","            UNNAMED",19710812,25,3.6,-0.300000000000011,94.7636416907264,"North"
"AL081971","              CHLOE",19710818,55,5,-36,172.092837297042,"West"
"AL091971","              DORIA",19710820,55,36.5,-21,119.913645991535,"Northwest"
"AL101971","            UNNAMED",19710828,25,5.2,-17.2,163.178590109959,"West"
"AL111971","               FERN",19710903,80,-0.600000000000001,-12.8,182.683775159469,"West"
"AL121971","            UNNAMED",19710903,30,3.5,-25,172.030389605679,"West"
"AL131971","              EDITH",19710905,140,22.6,-26.7,139.754023463603,"Northwest"
"AL141971","             GINGER",19710906,95,10.2,1.60000000000002,81.085073042852,"North"
"AL151971","            UNNAMED",19710908,25,4.2,-6.69999999999999,147.917812843934,"Northwest"
"AL161971","            UNNAMED",19710910,30,2.5,-27,174.709918794629,"West"
"AL171971","              HEIDI",19710911,55,18.4,3,80.7397784688285,"North"
"AL181971","              IRENE",19710911,70,1.5,-39.4,177.819741550335,"West"
"AL191971","             JANICE",19710921,55,7.9,-21.2,159.562518045251,"West"
"AL201971","            UNNAMED",19711006,25,11.8,-0.300000000000011,91.4563586343397,"North"
"AL211971","             KRISTY",19711018,45,15.5,29.6,27.6387419614904,"Northeast"
"AL221971","              LAURA",19711112,60,3.3,-11.5,163.988822521192,"West"
"AL011972","              ALPHA",19720523,60,-3.4,-7.30000000000001,204.973910905883,"Southwest"
"AL021972","              AGNES",19720614,75,21.7,14.5,56.2490443146743,"Northeast"
"AL031972","            UNNAMED",19720619,25,4,3.5,48.8140748342904,"Northeast"
"AL041972","            UNNAMED",19720710,25,7,0.5,85.9143832200251,"North"
"AL051972","            UNNAMED",19720716,25,2.5,3,39.8055710922652,"Northeast"
"AL061972","            UNNAMED",19720731,25,-5,-12,202.61986494804,"Southwest"
"AL071972","            UNNAMED",19720805,25,-0.800000000000001,-17.8,182.573359463177,"West"
"AL081972","            UNNAMED",19720812,25,1,4,14.0362434679265,"East"
"AL091972","            UNNAMED",19720816,25,1,-10.5,174.559667968994,"West"
"AL101972","              BETTY",19720822,90,9.7,26.1,20.3874578723216,"East"
"AL111972","             CARRIE",19720829,60,18,15.5,49.2678933002908,"Northeast"
"AL121972","            UNNAMED",19720903,25,3.5,8.5,22.3801350519596,"East"
"AL131972","               DAWN",19720905,70,9,-0.100000000000023,90.6365935759636,"North"
"AL141972","            CHARLIE",19720919,60,16.5,23.5,35.0737544933483,"Northeast"
"AL151972","            UNNAMED",19720920,25,3,-13.5,167.471192290848,"West"
"AL161972","            UNNAMED",19721001,25,10,2.5,75.9637565320735,"North"
"AL171972","            UNNAMED",19721005,30,22.5,-33,145.713123022791,"Northwest"
"AL181972","            UNNAMED",19721016,25,2,-8.5,166.759480084813,"West"
"AL191972","              DELTA",19721101,40,-2.5,5,333.434948822922,"Southeast"
"AL011973","            UNNAMED",19730418,25,2.5,8.5,16.3895403340348,"East"
"AL021973","            UNNAMED",19730502,25,5,15.5,17.8786965958413,"East"
"AL031973","            UNNAMED",19730624,25,3,2,56.3099324740202,"Northeast"
"AL041973","              ALICE",19730701,80,26,11.3,66.509492802126,"Northeast"
"AL051973","            UNNAMED",19730719,25,0.5,-11.5,177.510447078001,"West"
"AL061973","               ALFA",19730730,40,11.4,6.10000000000002,61.849311411825,"Northeast"
"AL071973","            UNNAMED",19730809,30,-1,-19,183.012787504183,"West"
"AL081973","             BRENDA",19730818,80,-3.3,-7.80000000000001,202.93210043759,"Southwest"
"AL091973","          CHRISTINE",19730825,60,8,-52.2,171.286832711922,"West"
"AL101973","              DELIA",19730901,60,8.7,-15.2,150.214540962311,"Northwest"
"AL111973","            UNNAMED",19730906,30,11.5,-9.19999999999999,128.65980825409,"Northwest"
"AL121973","              ELLEN",19730914,100,45,-2.60000000000002,93.3067464802426,"North"
"AL131973","            UNNAMED",19730924,25,1.1,-4.30000000000001,165.650667957053,"West"
"AL141973","               FRAN",19731008,70,17.9,59.3,16.7967010094423,"East"
"AL151973","            UNNAMED",19731010,25,7.5,17,23.8059435184577,"Northeast"
"AL161973","              GILDA",19731016,60,45.5,41.6,47.563770211465,"Northeast"
"AL171973","            UNNAMED",19731117,30,0.5,-3,170.537677791974,"West"
"AL011974","            UNNAMED",19740622,25,4.5,7.5,30.9637565320735,"Northeast"
"AL021974","            UNNAMED",19740624,55,9.5,12.5,37.2348339815747,"Northeast"
"AL031974","            UNNAMED",19740630,30,0,-13.3,180,"West"
"AL041974","            UNNAMED",19740713,30,0,-7,180,"West"
"AL051974","            UNNAMED",19740716,45,19.8,28,35.2657676593456,"Northeast"
"AL061974","            UNNAMED",19740810,50,5.5,10,28.8107937429731,"Northeast"
"AL071974","               ALMA",19740812,55,0,-27,180,"West"
"AL081974","            UNNAMED",19740824,30,4.6,-8.89999999999998,152.667640507832,"Northwest"
"AL091974","              BECKY",19740826,100,16,33,25.8663567940945,"Northeast"
"AL101974","             CARMEN",19740829,130,14.5,-40.9,160.479401045622,"West"
"AL111974","            UNNAMED",19740902,30,11,-54,168.486168815513,"West"
"AL121974","              DOLLY",19740902,45,17,7.59999999999997,65.9125476913678,"Northeast"
"AL131974","             ELAINE",19740904,60,27.3,2.5,84.7677271218682,"North"
"AL141974","               FIFI",19740914,95,2.4,-39.3,176.505361072747,"West"
"AL151974","            UNNAMED",19740918,25,6,-5.5,132.510447078001,"Northwest"
"AL161974","            UNNAMED",19740923,30,10.4,-0.100000000000023,90.5509039792187,"North"
"AL171974","           GERTRUDE",19740927,65,2.3,-21.9,174.004613195925,"West"
"AL181974","            UNNAMED",19741004,45,16,12.2,52.674479516894,"Northeast"
"AL191974","            UNNAMED",19741030,25,10.5,11.5,42.3974377975002,"Northeast"
"AL201974","            UNNAMED",19741110,25,3,-1,108.434948822922,"North"
"AL011975","            UNNAMED",19750624,30,7.5,-5,123.69006752598,"Northwest"
"AL021975","                AMY",19750627,60,19.5,31,32.1712171285446,"Northeast"
"AL031975","            UNNAMED",19750704,25,4.5,4.5,45,"Northeast"
"AL041975","            BLANCHE",19750724,75,21.2,6,74.1974860460645,"North"
"AL051975","            UNNAMED",19750725,25,0.5,-4.5,173.65980825409,"West"
"AL061975","            UNNAMED",19750728,30,1.6,-4.5,160.42687416959,"West"
"AL071975","           CAROLINE",19750824,100,2.9,-29.2,174.328264624948,"West"
"AL081975","              DORIS",19750828,95,10.2,5.60000000000002,61.2323506611561,"Northeast"
"AL091975","            UNNAMED",19750903,30,2,-34,176.63353933657,"West"
"AL101975","            UNNAMED",19750903,30,1,-10.5,174.559667968994,"West"
"AL111975","            UNNAMED",19750906,25,0.300000000000001,-2,171.469234390052,"West"
"AL121975","            UNNAMED",19750911,30,8,8,45,"Northeast"
"AL131975","             ELOISE",19750913,110,20,-27.4,143.87328422721,"Northwest"
"AL141975","               FAYE",19750918,90,25.5,-0.5,91.1233027140754,"North"
"AL151975","             GLADYS",19750922,120,44.7,-5.19999999999999,96.6354557259368,"North"
"AL161975","            UNNAMED",19750925,25,-1,-4.19999999999999,193.392497753751,"West"
"AL171975","            UNNAMED",19751003,25,6,-3.5,120.256437163529,"Northwest"
"AL181975","            UNNAMED",19751014,30,8.2,1.30000000000001,80.9914962579748,"North"
"AL191975","             HALLIE",19751024,45,7.8,7.90000000000003,44.6350636642692,"Northeast"
"AL201975","            UNNAMED",19751027,25,3,-6.5,155.224859431168,"Northwest"
"AL211975","            UNNAMED",19751108,30,4.5,-6,143.130102354156,"Northwest"
"AL221975","            UNNAMED",19751129,25,5,3,59.0362434679265,"Northeast"
"AL231975","            UNNAMED",19751209,60,-9.1,8.39999999999998,312.709389957361,"Southeast"
"AL011976","            UNNAMED",19760521,45,12,22,28.6104596659652,"Northeast"
"AL021976","            UNNAMED",19760607,30,12.2,9.5,52.0925173282731,"Northeast"
"AL031976","            UNNAMED",19760611,30,8.7,11.8,36.4009112892225,"Northeast"
"AL041976","            UNNAMED",19760720,25,3,1,71.565051177078,"North"
"AL051976","            UNNAMED",19760723,25,0,-8,180,"West"
"AL061976","               ANNA",19760728,45,10.2,27.7,20.2152733881735,"East"
"AL071976","              BELLE",19760806,105,16.6,0.400000000000034,88.6196459265554,"North"
"AL081976","             DOTTIE",19760818,45,7.5,4,61.927513064147,"Northeast"
"AL091976","            CANDICE",19760818,80,18.2,25.4,35.6229393056957,"Northeast"
"AL101976","               EMMY",19760820,90,27,24,48.3664606634298,"Northeast"
"AL111976","            FRANCES",19760827,100,29.1,11.8,67.9275303028373,"North"
"AL121976","            UNNAMED",19760904,25,2.5,5.5,24.4439547804165,"Northeast"
"AL131976","            UNNAMED",19760905,25,1.5,-4,159.443954780417,"West"
"AL141976","            UNNAMED",19760913,40,9,3.5,68.7494944928668,"North"
"AL151976","            UNNAMED",19760920,30,13.5,-16,139.844000375081,"Northwest"
"AL161976","            UNNAMED",19760922,25,4,2,63.434948822922,"Northeast"
"AL171976","             GLORIA",19760926,90,16,23,34.8244891569568,"Northeast"
"AL181976","            UNNAMED",19760926,30,1,-1,135,"Northwest"
"AL191976","            UNNAMED",19761003,30,5,-32,171.11934084948,"West"
"AL201976","            UNNAMED",19761012,30,6,-1,99.4623222080256,"North"
"AL211976","              HOLLY",19761022,65,27.4,25.8,46.7226620716228,"Northeast"
"AL011977","            UNNAMED",19770613,25,4,-1.5,110.556045219583,"North"
"AL021977","            UNNAMED",19770718,30,4.9,-1,101.534620653645,"North"
"AL031977","            UNNAMED",19770725,25,-0.5,-3,189.462322208026,"West"
"AL041977","            UNNAMED",19770801,30,2,-20.5,174.427802196036,"West"
"AL051977","              ANITA",19770829,150,-4.9,-14.6,198.552599128848,"West"
"AL061977","               BABE",19770903,65,8,6.10000000000002,52.6744795168938,"Northeast"
"AL071977","              CLARA",19770905,65,7.7,22.5,18.8920862995914,"East"
"AL081977","            UNNAMED",19770917,25,0,-9.5,180,"West"
"AL091977","            UNNAMED",19770922,25,1.5,-2.19999999999999,145.713123022791,"Northwest"
"AL101977","            DOROTHY",19770926,75,21,23,42.3974377975002,"Northeast"
"AL111977","            UNNAMED",19771001,30,2,-10,168.69006752598,"West"
"AL121977","            UNNAMED",19771003,30,3.5,-6,149.743562836471,"Northwest"
"AL131977","             EVELYN",19771013,70,22.2,4.59999999999997,78.2935632708468,"North"
"AL141977","             FRIEDA",19771016,50,0.300000000000001,-5.10000000000002,176.63353933657,"West"
"AL151977","            UNNAMED",19771024,30,4,5.5,36.0273733851036,"Northeast"
"AL011978","            UNNAMED",19780118,40,-1,-20,182.862405226112,"West"
"AL021978","            UNNAMED",19780621,25,1.2,2.5,25.6410058243053,"Northeast"
"AL031978","            UNNAMED",19780710,30,-1,-16.5,183.468229258917,"West"
"AL041978","             AMELIA",19780730,45,3.6,-2.19999999999999,121.429565614838,"Northwest"
"AL051978","               BESS",19780805,45,-5.3,-6.60000000000002,218.765519904459,"Southwest"
"AL061978","               CORA",19780807,80,-0.800000000000001,-33.8,181.355859976107,"West"
"AL071978","            UNNAMED",19780807,30,-1,-30,181.909152432996,"West"
"AL081978","            UNNAMED",19780809,25,2.3,0.5,77.7352262721076,"North"
"AL091978","              DEBRA",19780826,50,10.8,-4.30000000000001,111.709882759871,"North"
"AL101978","               ELLA",19780830,120,22.8,14.7,57.1886332019319,"Northeast"
"AL111978","            UNNAMED",19780830,30,0.199999999999999,5,2.29061004263852,"East"
"AL121978","            UNNAMED",19780903,30,23.5,-23,134.383940091601,"Northwest"
"AL131978","            FLOSSIE",19780904,85,39.5,20,63.1455786594814,"Northeast"
"AL141978","            UNNAMED",19780908,30,0.5,-4,172.874983651098,"West"
"AL151978","               HOPE",19780912,55,31.2,57,28.6949043793434,"Northeast"
"AL161978","              GRETA",19780913,115,4.7,-30.5,171.239721999984,"West"
"AL171978","            UNNAMED",19780918,30,20,-41,153.996654155489,"Northwest"
"AL181978","            UNNAMED",19780921,30,1.8,-6.19999999999999,163.810793742973,"West"
"AL191978","               IRMA",19781002,45,11.3,5.30000000000001,64.8721758192439,"Northeast"
"AL201978","             JULIET",19781007,45,12.2,-14.3,139.530951581806,"Northwest"
"AL211978","            UNNAMED",19781013,30,0.5,-9.5,176.987212495817,"West"
"AL221978","            UNNAMED",19781026,25,1,-12,175.236358309274,"West"
"AL231978","             KENDRA",19781028,70,26.5,45.7,30.1081039602837,"Northeast"
"AL241978","            UNNAMED",19781103,25,7,4,60.2551187030578,"Northeast"
"AL011979","            UNNAMED",19790611,30,14.6,1.10000000000002,85.691335083475,"North"
"AL021979","                ANA",19790619,50,4,-21.2,169.315087599997,"West"
"AL031979","            UNNAMED",19790708,25,19.8,14.8,53.2228138905749,"Northeast"
"AL041979","                BOB",19790709,65,11,21,27.6459753637387,"Northeast"
"AL051979","            UNNAMED",19790710,30,2.7,21.6,7.1250163489018,"East"
"AL061979","          CLAUDETTE",19790715,45,26.5,-33.9,141.984872039282,"Northwest"
"AL071979","            UNNAMED",19790723,30,9.5,-17,150.802513953936,"Northwest"
"AL081979","            UNNAMED",19790731,30,31.5,9,74.0546040990772,"North"
"AL091979","              DAVID",19790825,150,40.8,-16.4,111.898192805639,"North"
"AL101979","            UNNAMED",19790825,30,6,-4,123.69006752598,"Northwest"
"AL111979","           FREDERIC",19790829,115,37,-42.5,138.957553114128,"Northwest"
"AL121979","              ELENA",19790830,35,4.1,-6.69999999999999,148.535856369134,"Northwest"
"AL131979","            UNNAMED",19790901,30,19.1,-14,126.240830750265,"Northwest"
"AL141979","             GLORIA",19790904,85,29.5,-11,110.449547610793,"North"
"AL151979","              HENRI",19790915,75,6.1,0.100000000000023,89.0608090542642,"North"
"AL161979","            UNNAMED",19790916,30,26.2,1.5,86.72328427472,"North"
"AL171979","            UNNAMED",19791012,30,1.9,-0.599999999999966,107.525568373722,"North"
"AL181979","            UNNAMED",19791023,65,22,11,63.434948822922,"Northeast"
"AL191979","            UNNAMED",19791024,30,2.8,-6.60000000000002,157.011283197919,"Northwest"
"AL201979","            UNNAMED",19791107,30,4.7,10.6,23.9123175517508,"Northeast"
"AL011980","            UNNAMED",19800717,25,-0.100000000000001,-12.7,180.451138546787,"West"
"AL021980","            UNNAMED",19800717,30,5,-5.5,137.726310993906,"Northwest"
"AL031980","            UNNAMED",19800722,30,14.4,9.5,56.5862765346285,"Northeast"
"AL041980","              ALLEN",19800731,165,17.9,-72.9,166.204415903108,"West"
"AL051980","            UNNAMED",19800813,30,21.7,-5.19999999999999,103.475759155925,"North"
"AL061980","             BONNIE",19800814,85,38.3,-0.5,90.7479441892886,"North"
"AL071980","            CHARLEY",19800820,70,2.5,30.8,4.64045826426363,"East"
"AL081980","            UNNAMED",19800825,30,6.6,-28.4,166.917009325189,"West"
"AL091980","            GEORGES",19800901,70,32.4,-8.89999999999998,105.359809387017,"North"
"AL101980","               EARL",19800904,65,33.8,0.5,89.152491113624,"North"
"AL111980","           DANIELLE",19800904,50,0.699999999999999,-9.39999999999998,175.74115387783,"West"
"AL121980","            FRANCES",19800906,100,41.5,-10,103.547938988,"North"
"AL131980","            HERMINE",19800920,60,2.4,-18.8,172.724995042111,"West"
"AL141980","               IVAN",19801001,90,18.9,-4.5,103.392497753751,"North"
"AL151980","            UNNAMED",19801016,25,0.300000000000001,-2.60000000000002,173.418055344822,"West"
"AL161980","             JEANNE",19801107,85,11.6,-10.5,132.150525439323,"Northwest"
"AL171980","            UNNAMED",19801112,30,17,-1,93.3664606634298,"North"
"AL181980","               KARL",19801125,75,9,14,32.7352262721076,"Northeast"
"AL011981","            UNNAMED",19810406,30,-3,-2.5,230.194428907735,"Southwest"
"AL021981","            UNNAMED",19810419,25,1,-1.19999999999999,140.194428907735,"Northwest"
"AL031981","             ARLENE",19810506,50,5.6,12.6,23.9624889745781,"Northeast"
"AL041981","            UNNAMED",19810603,30,9.6,-1.69999999999999,100.042023635529,"North"
"AL051981","            UNNAMED",19810617,30,1.8,-5.39999999999998,161.565051177078,"West"
"AL061981","               BRET",19810629,60,2.5,-13.5,169.508522987668,"West"
"AL071981","            UNNAMED",19810702,30,8.5,-1.5,100.007979801441,"North"
"AL081981","            UNNAMED",19810725,30,1.7,-6.19999999999999,164.666715206946,"West"
"AL091981","              CINDY",19810802,50,8,17.4,24.691558163478,"Northeast"
"AL101981","             DENNIS",19810807,70,27.3,-34,141.237584800597,"Northwest"
"AL111981","            UNNAMED",19810817,30,-2.5,-26.1,185.471409109596,"West"
"AL121981","            UNNAMED",19810826,30,4.5,-6.19999999999999,144.027612950715,"Northwest"
"AL131981","              EMILY",19810831,80,12.9,31.7,22.1433769800525,"East"
"AL141981","              FLOYD",19810903,100,24.4,26.9,42.2100152636312,"Northeast"
"AL151981","               GERT",19810907,90,25.7,25.8,44.8887461990209,"Northeast"
"AL161981","             HARVEY",19810911,115,22.7,16.2,54.4862053994365,"Northeast"
"AL171981","            UNNAMED",19810912,30,1.1,-9.39999999999998,173.325530952882,"West"
"AL181981","              IRENE",19810921,105,31.5,28.5,47.8624052261117,"Northeast"
"AL191981","            UNNAMED",19810926,30,27,-15.6,120.018367427609,"Northwest"
"AL201981","               JOSE",19811029,45,16.5,18,42.5104470780008,"Northeast"
"AL211981","            KATRINA",19811103,75,9.9,16.7,30.6600714986578,"Northeast"
"AL221981","            UNNAMED",19811112,60,11.9,8.19999999999999,55.4302199656292,"Northeast"
"AL011982","            ALBERTO",19820602,75,3.8,4.5,40.1792339219074,"Northeast"
"AL021982","            UNNAMED",19820618,60,19.6,30.4,32.8113667980681,"Northeast"
"AL031982","              BERYL",19820828,60,6.3,-41.4,171.347458208885,"West"
"AL041982","            UNNAMED",19820906,30,7.2,-13,151.020292302071,"Northwest"
"AL051982","              CHRIS",19820909,55,8.6,-0.800000000000011,95.3145456699448,"North"
"AL061982","              DEBBY",19820913,115,31.7,50.5,32.117428145193,"Northeast"
"AL071982","            UNNAMED",19820924,30,14.8,11.4,52.3940086425983,"Northeast"
"AL081982","            ERNESTO",19820930,60,7.2,7.39999999999998,44.2151753970082,"Northeast"
"AL011983","            UNNAMED",19830723,30,5,-29.5,170.380272200301,"West"
"AL021983","            UNNAMED",19830727,30,6.8,-36.1,169.332438564847,"West"
"AL031983","             ALICIA",19830815,100,13.9,-6.5,115.062008255794,"Northwest"
"AL041983","              BARRY",19830823,70,-0.5,-24.5,181.169139327907,"West"
"AL051983","            CHANTAL",19830910,65,11.5,15.6,36.3968782213017,"Northeast"
"AL061983","               DEAN",19830926,55,9.9,-3.89999999999998,111.501434324048,"North"
"AL011984","            UNNAMED",19840611,30,1.9,-5.5,160.942295489872,"West"
"AL021984","            UNNAMED",19840618,30,1.6,-4,158.198590513648,"West"
"AL031984","            UNNAMED",19840724,30,3.4,-22.4,171.369198211452,"West"
"AL041984","            UNNAMED",19840806,30,2.8,9.19999999999999,16.927513064147,"East"
"AL051984","            UNNAMED",19840818,50,15.5,27,29.8590161649231,"Northeast"
"AL061984","             ARTHUR",19840828,45,14.5,-17.5,140.355825042855,"Northwest"
"AL071984","             BERTHA",19840830,35,18.9,-1,93.0286985783406,"North"
"AL081984","              CESAR",19840831,50,9.6,18,28.072486935853,"Northeast"
"AL091984","            UNNAMED",19840906,30,2,-1.80000000000001,131.987212495817,"Northwest"
"AL101984","              DIANA",19840908,115,17.5,19.6,41.7602997038979,"Northeast"
"AL111984","            EDOUARD",19840914,55,-0.300000000000001,0.400000000000034,323.130102354158,"Southeast"
"AL121984","               FRAN",19840915,55,6.3,-21.7,163.810793742973,"West"
"AL131984","             GUSTAV",19840916,45,6,2.89999999999998,64.2039735055002,"Northeast"
"AL141984","           HORTENSE",19840923,65,11.9,23.3,27.0547467702072,"Northeast"
"AL151984","            ISIDORE",19840925,50,13.4,10.9,50.873961516192,"Northeast"
"AL161984","          JOSEPHINE",19841007,90,19.2,29.4,33.146995832256,"Northeast"
"AL171984","            UNNAMED",19841025,30,3.3,-16.4,168.622897826959,"West"
"AL181984","              KLAUS",19841105,80,27.3,21.8,51.3914172839045,"Northeast"
"AL191984","            UNNAMED",19841123,30,4.6,30,8.71745696459966,"East"
"AL201984","               LILI",19841212,70,-15.3,-8.89999999999998,239.813464118805,"Southwest"
"AL011985","                ANA",19850715,60,18.6,9.69999999999999,62.4577168648236,"Northeast"
"AL021985","                BOB",19850721,65,12.3,5.5,65.9079804710097,"Northeast"
"AL031985","          CLAUDETTE",19850809,75,13,58,12.633361935275,"East"
"AL041985","              DANNY",19850812,80,21.9,11.3,62.7070924134496,"Northeast"
"AL051985","              ELENA",19850828,110,19,-17.4,132.48312434306,"Northwest"
"AL061985","            UNNAMED",19850908,30,12,-25,154.358994175695,"Northwest"
"AL071985","            UNNAMED",19850911,30,2.7,-11.3,166.561811841649,"West"
"AL081985","             FABIAN",19850915,55,8.5,28.3,16.7178166091983,"East"
"AL091985","             GLORIA",19850916,125,43.3,-5.39999999999998,97.1087298855789,"North"
"AL101985","              HENRI",19850921,50,11.7,2.5,77.9386905429555,"North"
"AL111985","             ISABEL",19851007,60,18,-3.5,101.00354085175,"North"
"AL121985","               JUAN",19851026,75,12.3,3.39999999999998,74.5479893588704,"North"
"AL131985","               KATE",19851115,105,12.4,-6.69999999999999,118.38335414153,"Northwest"
"AL141985","            UNNAMED",19851207,30,-1.7,-4,203.025492008528,"Southwest"
"AL011986","             ANDREW",19860605,45,13.4,6.90000000000003,62.7549121574792,"Northeast"
"AL021986","             BONNIE",19860623,75,11.6,-2.80000000000001,103.570434385162,"North"
"AL031986","            UNNAMED",19860723,30,17.2,-4.90000000000003,105.901389934528,"North"
"AL041986","            UNNAMED",19860804,30,3.2,-4.10000000000002,142.02839623895,"Northwest"
"AL051986","            CHARLEY",19860813,70,26.1,-268,174.43761630119,"West"
"AL061986","            UNNAMED",19860830,30,18.3,-21.5,139.596807529709,"Northwest"
"AL071986","            UNNAMED",19860901,30,4.5,-11.8,159.12535317355,"West"
"AL081986","           DANIELLE",19860907,50,4.3,-26.5,170.783279751609,"West"
"AL091986","               EARL",19860910,90,34.2,16.8,63.8384335579807,"Northeast"
"AL101986","            FRANCES",19861118,75,8.3,4.90000000000003,59.4440357244921,"Northeast"
"AL011987","            UNNAMED",19870524,30,3.2,-13.2,166.373005140108,"West"
"AL021987","             ARLENE",19870808,65,4.7,73.5,3.6588301468818,"East"
"AL031987","            UNNAMED",19870809,40,5.5,11.3,25.9533757023642,"Northeast"
"AL041987","            UNNAMED",19870813,30,6.5,-17,159.075498255079,"West"
